I,T,20060411devap00123142931321015,00,5,coreapd,SPFM0001A,20060411,142932131125,* TPAPI [TPCALL:SPFMOPPR] 입구 flags [8]
S,1,20060411devap00123142931321015,00,5,coreapd,,,,,SPFMOPPR,20060411,142932163965,,0029757,1045,5754,5754,A0,SPFM0001A001,,1000,5078,,,,,, , , , ,
S,1,20060411INTWB1T RIB00100029463,02,3,ebap1t,,,,,SRIBF020A,20060411,14294304,,0013773,01806,0001158048,TDANIDB,D0,,,,,,,,RIBF252001,0303508063,203.227.167.65 , , , ,
F,2,20060411INTWB1T RIB00100029463,02,3,ebap1t,,,,,SRIBF020A,20060411,14294306,,0013773,01806,0001158048,TDANIDB,D0,SFNC5840BA01,,,,,,,RIBF252001,0303508063,203.227.167.65 , , , ,
S,1,20060411INTWB1T RIB00100029463,04,3,ebap1t,,,,,SRIBF120A,20060411,14294342,,0018052,02049,0001158118,TDANIDB,D0,SFNC5840BA01,,,,,,,RIBF252001 1,0303508063,203.227.167.65 , , , ,
F,2,20060411INTWB1T RIB00100029463,04,3,ebap1t,,,,,SRIBF120A,20060411,14294343,,0018052,02049,0001158118,TDANIDB,D0,SFNC5840BA01,,,,,,,RIBF252001 1,0303508063,203.227.167.65 , , , ,
S,1,20060411INTWB1T RIB00100029464,02,3,ebap1t,,,,,SRIBF030A,20060411,14294352,,0013820,02031,0001158049,TDANIDB,D0,,,,,,,,RIBF373001,0000026046,203.227.167.52 , , , ,
F,2,20060411INTWB1T RIB00100029464,02,3,ebap1t,,,,,SRIBF030A,20060411,14294354,,0013820,02031,0001158049,TDANIDB,D0,SFER6040A001,,,,,,,RIBF373001,0000026046,203.227.167.52 , , , ,
S,1,20060411INTWB1T RIB00100029464,04,3,ebap1t,,,,,SRIBF130A,20060411,14294432,,0018129,02172,0001158119,TDANIDB,D0,SFER6040A001,,,,,,,RIBF373001 0,0000026046,203.227.167.52 , , , ,
F,2,20060411INTWB1T RIB00100029464,04,3,ebap1t,,,,,SRIBF130A,20060411,14294432,,0018129,02172,0001158119,TDANIDB,D0,SFER6040A001,,,,,,,RIBF373001 0,0000026046,203.227.167.52 , , , ,
S,1,20060411INTWB1T RIB00100029465,02,3,ebap1t,,,,,SRIBF030A,20060411,14312621,,0013820,02031,0001158049,TDANIDB,D0,,,,,,,,RIBF373001,0000026046,203.227.167.65 , , , ,
F,2,20060411INTWB1T RIB00100029465,02,3,ebap1t,,,,,SRIBF030A,20060411,14312623,,0013820,02031,0001158049,TDANIDB,D0,SFER6040A001,,,,,,,RIBF373001,0000026046,203.227.167.65 , , , ,
S,1,20060411INTWB1T RIB00100029465,04,3,ebap1t,,,,,SRIBF130A,20060411,14312689,,0018129,02172,0001158119,TDANIDB,D0,SFER6040A001,,,,,,,RIBF373001 0,0000026046,203.227.167.65 , , , ,
F,2,20060411INTWB1T RIB00100029465,04,3,ebap1t,,,,,SRIBF130A,20060411,14312690,,0018129,02172,0001158119,TDANIDB,D0,SFER6040A001,,,,,,,RIBF373001 0,0000026046,203.227.167.65 , , , ,
S,1,20060411INTWB1T RIB00100029466,02,3,ebap1t,,,,,SRIBF030A,20060411,14320088,,0013820,02031,0001158049,TDANIDB,D0,,,,,,,,RIBF373001,0000026046,203.227.167.65 , , , ,
F,2,20060411INTWB1T RIB00100029466,02,3,ebap1t,,,,,SRIBF030A,20060411,14320091,,0013820,02031,0001158049,TDANIDB,D0,SFER6040A001,,,,,,,RIBF373001,0000026046,203.227.167.65 , , , ,
S,1,20060411INTWB1T RIB00100029466,04,3,ebap1t,,,,,SRIBF130A,20060411,14320198,,0018129,02172,0001158119,TDANIDB,D0,SFER6040A001,,,,,,,RIBF373001 0,0000026046,203.227.167.65 , , , ,
F,2,20060411INTWB1T RIB00100029466,04,3,ebap1t,,,,,SRIBF130A,20060411,14320198,,0018129,02172,0001158119,TDANIDB,D0,SFER6040A001,,,,,,,RIBF373001 0,0000026046,203.227.167.65 , , , ,
S,1,20060411INTWB1T RIB00100029467,02,3,ebap1t,,,,,SRIBF030A,20060411,14322318,,0013820,02031,0001158049,TDANIDB,D0,,,,,,,,RIBF373001,0000026046,203.227.167.52 , , , ,
F,2,20060411INTWB1T RIB00100029467,02,3,ebap1t,,,,,SRIBF030A,20060411,14322321,,0013820,02031,0001158049,TDANIDB,D0,SFER6040A001,,,,,,,RIBF373001,0000026046,203.227.167.52 , , , ,
S,1,20060411INTWB1T RIB00100029467,04,3,ebap1t,,,,,SRIBF130A,20060411,14322395,,0018129,02172,0001158119,TDANIDB,D0,SFER6040A001,,,,,,,RIBF373001 0,0000026046,203.227.167.52 , , , ,
F,2,20060411INTWB1T RIB00100029467,04,3,ebap1t,,,,,SRIBF130A,20060411,14322395,,0018129,02172,0001158119,TDANIDB,D0,SFER6040A001,,,,,,,RIBF373001 0,0000026046,203.227.167.52 , , , ,
S,1,20060411INTWB1T RIB00100029468,02,3,ebap1t,,,,,SRIBF030A,20060411,14322571,,0013820,02031,0001158049,TDANIDB,D0,,,,,,,,RIBF373001,0000026046,203.227.167.65 , , , ,
F,2,20060411INTWB1T RIB00100029468,02,3,ebap1t,,,,,SRIBF030A,20060411,14322573,,0013820,02031,0001158049,TDANIDB,D0,SFER6040A001,,,,,,,RIBF373001,0000026046,203.227.167.65 , , , ,
S,1,20060411INTWB1T RIB00100029468,04,3,ebap1t,,,,,SRIBF130A,20060411,14322652,,0018129,02172,0001158119,TDANIDB,D0,SFER6040A001,,,,,,,RIBF373001 0,0000026046,203.227.167.65 , , , ,
F,2,20060411INTWB1T RIB00100029468,04,3,ebap1t,,,,,SRIBF130A,20060411,14322653,,0018129,02172,0001158119,TDANIDB,D0,SFER6040A001,,,,,,,RIBF373001 0,0000026046,203.227.167.65 , , , ,
S,1,20060411devap00156143239206369,00,5,coreapd,,,,,SPFMIPPR,20060411,143239210504,,0005190,1067,5757,5757,A0,SPFM0001A001,,1000,5078,,,,,, , , , ,
I,I,20060411devap00156143239206369,00,5,coreapd,SPFM0001A,20060411,143239405724,=- TXBEGIN_SVC_DONE[] -=
I,T,20060411devap00156143239206369,00,5,coreapd,SPFM0001A,20060411,143239405930,* DLCALL [mpfmsinit] 입구 tdlseqno [1144733324]
I,T,20060411devap00156143239206369,00,5,coreapd,SPFM0001A,20060411,143239410867,* DLCALL [mpfmscntl] 입구 tdlseqno [1144733324]
I,T,20060411devap00156143239206369,00,5,coreapd,SPFM0001A,20060411,143239413596,* DLCALL [mpfmscntl] 출구 RC [0][0] ERRCODE [] [00.002729]
I,T,20060411devap00156143239206369,00,5,coreapd,SPFM0001A,20060411,143239487652,* DLCALL [mpfm_is_testsvr] 입구 tdlseqno [1144733324]
I,T,20060411devap00156143239206369,00,5,coreapd,SPFM0001A,20060411,143239488126,* DLCALL [mpfm_is_testsvr] 출구 RC [1][0] ERRCODE [] [00.000474]
I,T,20060411devap00156143239206369,00,5,coreapd,SPFM0001A,20060411,143239495311,* DLCALL [mcpmopcntl] 입구 tdlseqno [1144733324]
I,T,20060411devap00156143239206369,00,5,coreapd,SPFM0001A,20060411,143239499286,* DLCALL [mcpmopcntl] 출구 RC [0][0] ERRCODE [] [00.003975]
I,T,20060411devap00156143239206369,00,5,coreapd,SPFM0001A,20060411,143239499452,* DLCALL [mpfmsinit] 출구 RC [0][0] ERRCODE [] [00.093522]
I,T,20060411devap00156143239206369,00,5,coreapd,SPFM0001A,20060411,143239505365,* DLCALL [mpfminit01] 입구 tdlseqno [1144733324]
I,T,20060411devap00156143239206369,00,5,coreapd,SPFM0001A,20060411,143239506151,* DLCALL [mpfmaplog] 입구 tdlseqno [1144733324]
I,T,20060411devap00156143239206369,00,5,coreapd,SPFM0001A,20060411,143239510356,* DLCALL [mpfmaplog] 출구 RC [0][0] ERRCODE [] [00.004205]
I,T,20060411devap00156143239206369,00,5,coreapd,SPFM0001A,20060411,143239510463,* DLCALL [mpfminit01] 출구 RC [0][0] ERRCODE [] [00.005098]
I,T,20060411devap00156143239206369,00,5,coreapd,SPFM0001A,20060411,143239510723,* DLCALL [spfm0001a] 입구 tdlseqno [1144733324]
I,E,20060411devap00156143239206369,00,5,coreapd,SPFM0001A,20060411,143239527251,[PF:00010002] [pfm_tran_f002] 요청한 함수가 존재하지 않습니다[pfm_tran_f002_open_ar].
I,E,20060411devap00156143239206369,00,5,coreapd,SPFM0001A,20060411,143239527328,[PF:00038016]  CURSOR OPEN 오류입니다. errno [-10002] , errstr [[pfm_tran_f002] 요청한 함수가 존재하지 않습니다[pfm_tran_f002_open_ar].] , lastsql []
I,T,20060411devap00156143239206369,00,5,coreapd,SPFM0001A,20060411,143239527539,* DLCALL [spfm0001a] 출구 RC [-1][0] ERRCODE [00038016] [00.016816]
I,T,20060411devap00156143239206369,00,5,coreapd,SPFM0001A,20060411,143239539300,* TPAPI [TX_ROLLBACK:] 입구 flags [0]
I,T,20060411devap00156143239206369,00,5,coreapd,SPFM0001A,20060411,143239540944,* TPAPI [TX_ROLLBACK:] 출구 tperrno [0] tperrstr [][00.001644]
I,T,20060411devap00156143239206369,00,5,coreapd,SPFM0001A,20060411,143239548241,* TPAPI [TPCALL:SPFMOPPR] 입구 flags [8]
S,1,20060411devap00156143239206369,00,5,coreapd,,,,,SPFMOPPR,20060411,143239583179,,0005191,1074,5757,5757,A0,SPFM0001A001,,1000,5078,,,,,, , , , ,
S,1,20060411INTWB1T RIB00100029469,02,3,ebap1t,,,,,SRIBF030A,20060411,14330151,,0013820,02031,0001158049,TDANIDB,D0,,,,,,,,RIBF373001,0000026046,203.227.167.65 , , , ,
F,2,20060411INTWB1T RIB00100029469,02,3,ebap1t,,,,,SRIBF030A,20060411,14330153,,0013820,02031,0001158049,TDANIDB,D0,SFER6040A001,,,,,,,RIBF373001,0000026046,203.227.167.65 , , , ,
S,1,20060411INTWB1T RIB00100029469,04,3,ebap1t,,,,,SRIBF130A,20060411,14330223,,0018129,02172,0001158119,TDANIDB,D0,SFER6040A001,,,,,,,RIBF373001 0,0000026046,203.227.167.65 , , , ,
F,2,20060411INTWB1T RIB00100029469,04,3,ebap1t,,,,,SRIBF130A,20060411,14330223,,0018129,02172,0001158119,TDANIDB,D0,SFER6040A001,,,,,,,RIBF373001 0,0000026046,203.227.167.65 , , , ,
S,1,20060411INTWB1T RIB00100029470,02,3,ebap1t,,,,,SRIBF030A,20060411,14333779,,0013820,02031,0001158049,TDANIDB,D0,,,,,,,,RIBF373001,0000026046,203.227.167.65 , , , ,
F,2,20060411INTWB1T RIB00100029470,02,3,ebap1t,,,,,SRIBF030A,20060411,14333782,,0013820,02031,0001158049,TDANIDB,D0,SFER6040A001,,,,,,,RIBF373001,0000026046,203.227.167.65 , , , ,
S,1,20060411INTWB1T RIB00100029470,04,3,ebap1t,,,,,SRIBF130A,20060411,14333860,,0018129,02172,0001158119,TDANIDB,D0,SFER6040A001,,,,,,,RIBF373001 0,0000026046,203.227.167.65 , , , ,
F,2,20060411INTWB1T RIB00100029470,04,3,ebap1t,,,,,SRIBF130A,20060411,14333860,,0018129,02172,0001158119,TDANIDB,D0,SFER6040A001,,,,,,,RIBF373001 0,0000026046,203.227.167.65 , , , ,
S,1,20060411INTWB1T RIB00100029471,02,3,ebap1t,,,,,SRIBF030A,20060411,14334960,,0013820,02031,0001158049,TDANIDB,D0,,,,,,,,RIBF373001,0000026046,203.227.167.65 , , , ,
F,2,20060411INTWB1T RIB00100029471,02,3,ebap1t,,,,,SRIBF030A,20060411,14334962,,0013820,02031,0001158049,TDANIDB,D0,SFER6040A001,,,,,,,RIBF373001,0000026046,203.227.167.65 , , , ,
S,1,20060411INTWB1T RIB00100029471,04,3,ebap1t,,,,,SRIBF130A,20060411,14335039,,0018129,02172,0001158119,TDANIDB,D0,SFER6040A001,,,,,,,RIBF373001 0,0000026046,203.227.167.65 , , , ,
F,2,20060411INTWB1T RIB00100029471,04,3,ebap1t,,,,,SRIBF130A,20060411,14335040,,0018129,02172,0001158119,TDANIDB,D0,SFER6040A001,,,,,,,RIBF373001 0,0000026046,203.227.167.65 , , , ,
