I,I,20060411INTWB1T RIB00100029576,02,3,ebap1t,SRIBE020A,20060411,15271563,E2120 ,mrib0001a.pc         ,                                                                                                                                                                                               
F,2,20060411INTWB1T RIB00100029576,02,3,ebap1t,,,,,SRIBE020A,20060411,15271565,,0021463,01396,0001159623,TDANIDB,D0,,,,,,,,RIBE212001 0,0155290298,10.160.64.71 , , , ,
S,1,20060411INTWB1T RIB00100029577,02,3,ebap1t,,,,,SRIBF030A,20060411,15272262,,0013820,02031,0001158049,TDANIDB,D0,,,,,,,,RIBF373001,0000026046,203.227.167.65 , , , ,
F,2,20060411INTWB1T RIB00100029577,02,3,ebap1t,,,,,SRIBF030A,20060411,15272265,,0013820,02031,0001158049,TDANIDB,D0,SFER6040A001,,,,,,,RIBF373001,0000026046,203.227.167.65 , , , ,
S,1,20060411INTWB1T RIB00100029577,04,3,ebap1t,,,,,SRIBF130A,20060411,15272729,,0018129,02172,0001158119,TDANIDB,D0,SFER6040A001,,,,,,,RIBF373001 0,0000026046,203.227.167.65 , , , ,
F,2,20060411INTWB1T RIB00100029577,04,3,ebap1t,,,,,SRIBF130A,20060411,15272730,,0018129,02172,0001158119,TDANIDB,D0,SFER6040A001,,,,,,,RIBF373001 0,0000026046,203.227.167.65 , , , ,
S,1,20060411INTWB1T RIB00100029578,02,3,ebap1t,,,,,SRIBF030A,20060411,15272860,,0013820,02031,0001158049,TDANIDB,D0,,,,,,,,RIBF373001,0000026046,203.227.167.52 , , , ,
F,2,20060411INTWB1T RIB00100029578,02,3,ebap1t,,,,,SRIBF030A,20060411,15272862,,0013820,02031,0001158049,TDANIDB,D0,SFER6040A001,,,,,,,RIBF373001,0000026046,203.227.167.52 , , , ,
S,1,20060411INTWB1T RIB00100029578,04,3,ebap1t,,,,,SRIBF130A,20060411,15273188,,0018129,02172,0001158119,TDANIDB,D0,SFER6040A001,,,,,,,RIBF373001 0,0000026046,203.227.167.52 , , , ,
F,2,20060411INTWB1T RIB00100029578,04,3,ebap1t,,,,,SRIBF130A,20060411,15273189,,0018129,02172,0001158119,TDANIDB,D0,SFER6040A001,,,,,,,RIBF373001 0,0000026046,203.227.167.52 , , , ,
S,1,20060411devap00127152740586865,00,5,coreapd,,,,,SPFMIPPR,20060411,152740601410,,0013220,1030,5760,5760,,SPFMSELFCHK0,,1000,1237,,,,,, , , , ,
S,1,20060411INTWB1T RIB00100029579,02,3,ebap1t,,,,,SRIBF030A,20060411,15274622,,0013820,02031,0001158049,TDANIDB,D0,,,,,,,,RIBF373001,0000026046,203.227.167.52 , , , ,
F,2,20060411INTWB1T RIB00100029579,02,3,ebap1t,,,,,SRIBF030A,20060411,15274625,,0013820,02031,0001158049,TDANIDB,D0,SFER6040A001,,,,,,,RIBF373001,0000026046,203.227.167.52 , , , ,
